интервю	0.6878453038674033	0.31215469613259667
на	0.6872753414809489	0.31272465851905107
с	0.6873209169054442	0.3126790830945559
по	0.6859534206695779	0.3140465793304221
политически	0.6641414141414141	0.33585858585858586
и	0.6886355539722123	0.3113644460277877
науки	0.4117647058823529	0.5882352941176471
в	0.6885245901639344	0.3114754098360656
университет	0.6883720930232559	0.3116279069767442
е	0.6879026485325698	0.31209735146743023
един	0.7041763341067285	0.29582366589327147
от	0.6864314296107675	0.31356857038923247
участниците	0.7126436781609196	0.28735632183908044
международната	0.6946107784431138	0.30538922155688625
организирана	0.8518518518518519	0.14814814814814814
центъра	0.7314285714285714	0.26857142857142857
за	0.6875679594055817	0.31243204059441826
изследвания	0.7736842105263158	0.22631578947368422
софия	0.6567567567567567	0.34324324324324323
се	0.6876611418047882	0.3123388581952118
провежда	0.7202797202797203	0.27972027972027974
16	0.6930320150659134	0.3069679849340866
до	0.68689601855431	0.31310398144569
18	0.715203426124197	0.284796573875803
май	0.7093023255813954	0.29069767441860467
него	0.7011577424023154	0.2988422575976845
участват	0.7027027027027027	0.2972972972972973
българия	0.6843601895734597	0.31563981042654027
иран	0.704197201865423	0.29580279813457694
ливан	0.7912087912087912	0.2087912087912088
други	0.7075971731448764	0.2924028268551237
страни	0.7013157894736842	0.2986842105263158
близкия	0.6928104575163399	0.30718954248366015
изток	0.6850393700787402	0.31496062992125984
под	0.6803588290840415	0.31964117091595845
началото	0.676829268292683	0.3231707317073171
21	0.7366666666666667	0.2633333333333333
век	0.7036753445635529	0.29632465543644715
светът	0.7360248447204969	0.2639751552795031
изправи	0.7	0.3
пред	0.6768541157294213	0.32314588427057866
лицето	0.7857142857142857	0.21428571428571427
силен	0.7051282051282052	0.2948717948717949
противник	0.62	0.38
който	0.6956268221574344	0.3043731778425656
превърна	0.7155555555555555	0.28444444444444444
основно	0.6823529411764706	0.3176470588235294
предизвикателство	0.6129032258064516	0.3870967741935484
заяви	0.6417112299465241	0.3582887700534759
при	0.6885451505016722	0.31145484949832775
откриването	0.6744186046511628	0.32558139534883723
бедността	0.8043478260869565	0.1956521739130435
найчесто	0.7441860465116279	0.2558139534883721
предоставят	0.8181818181818182	0.18181818181818182
почва	0.6733001658374793	0.32669983416252074
но	0.6873177842565598	0.31268221574344024
същото	0.6887608069164265	0.3112391930835735
време	0.6869212962962963	0.3130787037037037
повечето	0.7057220708446866	0.29427792915531337
терористи	0.6614173228346457	0.33858267716535434
са	0.6814329738058552	0.31856702619414484
образовани	0.7619047619047619	0.23809523809523808
средната	0.8064516129032258	0.1935483870967742
коментира	0.6005830903790087	0.39941690962099125
тя	0.6919791172282866	0.30802088277171336
според	0.7258426966292135	0.27415730337078653
професор	0.746268656716418	0.2537313432835821
бивш	0.6875	0.3125
религиозните	0.5333333333333333	0.4666666666666667
въпроси	0.5922330097087378	0.4077669902912621
нито	0.6489151873767258	0.3510848126232742
ислямът	0.8181818181818182	0.18181818181818182
християнството	0.8518518518518519	0.14814814814814814
юдаизмът	0.5714285714285714	0.42857142857142855
религии	0.8375	0.1625
които	0.7017726798748697	0.29822732012513037
към	0.6854237288135593	0.31457627118644066
екстремизъм	0.5416666666666666	0.4583333333333333
обаче	0.6818675352877307	0.31813246471226925
идва	0.7396021699819169	0.2603978300180832
оттам	0.8278145695364238	0.17218543046357615
идеи	0.7099236641221374	0.2900763358778626
разпространяват	0.7551020408163265	0.24489795918367346
като	0.6894559460760713	0.31054405392392875
епидемия	0.6388888888888888	0.3611111111111111
такива	0.6583011583011583	0.3416988416988417
че	0.6868985936343449	0.3131014063656551
болест	0.7410256410256411	0.258974358974359
твърди	0.6947368421052632	0.30526315789473685
проф	0.6417582417582418	0.35824175824175825
разговаря	0.6904761904761905	0.30952380952380953
причините	0.7011494252873564	0.2988505747126437
цели	0.7044198895027625	0.2955801104972376
финансирането	0.5185185185185185	0.48148148148148145
ан	0.6882032667876588	0.3117967332123412
нусра”	0.7727272727272727	0.22727272727272727
господин	0.6511627906976745	0.3488372093023256
темата	0.7294117647058823	0.27058823529411763
доклада	0.7391304347826086	0.2608695652173913
бе	0.6876543209876543	0.31234567901234567
религия	0.6923076923076923	0.3076923076923077
ли	0.6886029411764706	0.3113970588235294
превръщат	0.6862745098039216	0.3137254901960784
едно	0.6950867052023122	0.30491329479768786
учение	0.7391304347826086	0.2608695652173913
идеология	0.4588235294117647	0.5411764705882353
основана	0.8125	0.1875
насилието	0.8235294117647058	0.17647058823529413
текстове	0.6764705882352942	0.3235294117647059
корени	0.7769230769230769	0.2230769230769231
това	0.6842105263157895	0.3157894736842105
да	0.6874771814530851	0.31252281854691494
направя	0.7207792207792207	0.2792207792207792
